label;image;distracted;IoU;MCC;F1
1;IMD2020/splicing/c9aj3nm_0.jpg;True;0.09793519973754883;0.15921572118775756;0.17839886355803714
1;IMD2020/splicing/c9ocka2_0.png;True;0.12591063976287842;0.12706513025793723;0.22366008766773424
1;IMD2020/splicing/c95l9tm_0.jpg;True;0.3167389929294586;0.5074922107161656;0.4810960949299252
1;IMD2020/splicing/c96jvav_0.jpg;True;0.13739833235740662;0.19964759968491763;0.24160106410385046
1;IMD2020/splicing/c9wakel_0.jpg;True;0.01604657620191574;-0.03440130568067551;0.0315862995878072
1;IMD2020/splicing/c9is39d_0.jpg;True;0.2844260334968567;0.3963837514186138;0.4428842574452158
1;IMD2020/splicing/c9l4y7e_0.jpg;True;0.1587199866771698;0.2538144975619059;0.2739574373029282
1;IMD2020/splicing/c94f1jd_0.jpg;True;0.26831746101379395;0.5005727124226729;0.42310772974274813
1;IMD2020/splicing/c8z3l9n_0.jpg;True;0.09355532377958298;-0.1770613919608804;0.17110303490298714
1;IMD2020/splicing/c9pq1oo_0.jpg;True;0.18448053300380707;0.2776323280766073;0.3114961067929712
1;IMD2020/splicing/c9pn1gz_0.jpg;True;0.05369463562965393;0.07812990599510661;0.10191688137608956
1;IMD2020/splicing/c9eowm6_0.jpg;True;0.2768895924091339;0.39495776707265695;0.4336938908251342
1;IMD2020/splicing/c9tm0rs_0.jpg;True;0.344066321849823;0.5081044310030202;0.511978197575285
1;IMD2020/splicing/c9pqiu6_0.jpg;True;0.581373929977417;0.7167810329292547;0.7352769831354344
1;IMD2020/splicing/c9abrtp_0.jpg;True;0.10400184988975525;0.2022473194053075;0.18840883338364647
1;IMD2020/splicing/c9hk6li_0.jpg;True;0.39952322840690613;0.5320606582457643;0.5709419127184133
1;IMD2020/splicing/c9jp25w_0.jpg;True;0.3445358872413635;0.4977075935628056;0.5124978745868489
1;IMD2020/splicing/c9jpr8z_0.jpg;True;0.19698503613471985;0.25941143869335803;0.3291353245230718
1;IMD2020/splicing/c99wogs_0.jpg;True;0.07290144264698029;0.1110262587919029;0.13589587978716755
1;IMD2020/splicing/c9teyfk_0.jpg;True;0.3837088346481323;0.5515821214411399;0.5546092381700364
1;IMD2020/splicing/c929k2x_0.jpg;True;0.3407030999660492;0.5533480793821408;0.5082454294695855
1;IMD2020/splicing/c8vgphr_0.jpg;True;0.5032405257225037;0.6479799075137365;0.6695408774466318
1;IMD2020/splicing/c9gd2mj_0.jpg;True;0.2329760640859604;0.35630499849069897;0.37790849234004187
1;IMD2020/splicing/c9rmr49_0.jpg;True;0.18604904413223267;0.2543256033409389;0.3137290809215534
1;IMD2020/splicing/c98iwaf_0.jpg;True;0.05601572245359421;0.020068034413768743;0.10608880457119771
1;IMD2020/splicing/c9os1tp_0.jpg;True;0.31597328186035156;0.49044793906186507;0.4802123154606822
1;IMD2020/splicing/c9orhl5_0.jpg;True;0.7404466867446899;0.8308744902340122;0.8508696901201291
